Fecha,IdProducto,Pais,Canal,SegmentoCliente,Cantidad,PrecioUnitario,DescuentoPorc
2025-07-11,1,Chile,Tienda,Consumer,18,920.86,0.05
2025-08-06,3,India,Tienda,Consumer,16,360.93,0.03
2025-10-10,4,Estados Unidos,Online,Consumer,14,816.07,0.1
2025-07-10,3,Alemania,Online,Consumer,14,351.43,0.0
2025-05-19,3,Estados Unidos,Online,Consumer,13,357.12,0.0
2025-06-30,1,Espana,Online,SMB,19,1034.98,0.15
2025-04-28,2,Estados Unidos,Online,SMB,14,1195.55,0.2
2025-10-25,4,India,Tienda,Consumer,1,868.76,0.05
2025-07-24,1,Estados Unidos,Online,Enterprise,4,870.14,0.2
2025-03-01,4,Espana,Online,Consumer,13,757.46,0.1
2025-09-20,4,Alemania,Tienda,Consumer,7,681.0,0.05
2025-06-09,4,Japon,Online,Consumer,14,810.61,0.1
2025-02-27,2,Espana,Tienda,SMB,19,1321.23,0.1
2025-04-11,1,Japon,Tienda,Consumer,16,1063.57,0.0
2025-04-13,4,Peru,Online,Consumer,9,531.3,0.1
2025-10-11,2,Japon,Tienda,Consumer,10,1284.25,0.0
2025-08-11,1,Peru,Online,SMB,7,991.14,0.05
2025-03-04,4,Peru,Online,Consumer,13,612.97,0.05
2025-09-11,1,Chile,Tienda,Enterprise,1,973.59,0.03
2025-05-13,3,Mexico,Online,Consumer,8,215.84,0.15
2025-11-07,2,Alemania,Online,Consumer,6,1181.25,0.15
2025-07-06,3,Chile,Tienda,SMB,11,309.59,0.05
2025-12-15,2,Mexico,Online,Consumer,14,1318.38,0.2
2025-03-09,2,Mexico,Online,Enterprise,20,1345.71,0.2
2025-08-13,3,Alemania,Tienda,Consumer,10,389.6,0.1
2025-04-05,3,Estados Unidos,Tienda,Consumer,16,317.1,0.0
2025-05-06,4,Chile,Online,Enterprise,5,666.13,0.0
2025-07-12,2,Alemania,Online,SMB,5,1452.14,0.05
2025-08-25,3,Espana,Online,SMB,20,327.86,0.15
2025-12-09,1,Japon,Tienda,SMB,15,811.91,0.0
2025-01-17,1,Mexico,Online,Consumer,13,953.03,0.0
2025-05-25,2,Espana,Online,SMB,11,1443.57,0.15
2025-09-18,4,Chile,Tienda,SMB,8,786.24,0.0
2025-06-23,3,Estados Unidos,Online,SMB,20,397.38,0.15
2025-11-15,4,Peru,Online,Enterprise,19,804.38,0.0
2025-03-15,3,Alemania,Online,SMB,12,326.11,0.2
2025-07-13,1,India,Online,Consumer,18,913.96,0.0
2025-09-21,4,Espana,Online,Consumer,18,522.84,0.05
2025-09-01,4,Estados Unidos,Online,Consumer,2,690.55,0.0
2025-06-27,4,India,Online,SMB,7,786.32,0.05
2025-12-20,4,Alemania,Online,Consumer,5,583.64,0.05
2025-11-17,3,Estados Unidos,Online,Consumer,12,248.56,0.15
2025-08-30,1,India,Tienda,Consumer,18,1010.8,0.1
2025-04-06,1,Espana,Tienda,Consumer,8,1093.41,0.0
2025-07-07,1,India,Tienda,Consumer,4,929.2,0.0
2025-01-02,3,Chile,Tienda,Consumer,15,251.76,0.03
2025-12-18,1,Mexico,Online,SMB,6,967.04,0.15
2025-08-19,2,India,Online,Consumer,7,1343.4,0.2
2025-08-17,4,Alemania,Tienda,SMB,12,770.05,0.0
2025-11-06,3,Alemania,Online,Consumer,1,356.71,0.0
2025-10-27,2,Chile,Online,SMB,1,1001.36,0.15
2025-07-22,3,Japon,Tienda,Consumer,16,305.48,0.1
2025-06-08,1,Peru,Online,SMB,5,996.69,0.1
2025-08-22,1,Mexico,Tienda,Consumer,12,903.1,0.0
2025-10-30,1,Espana,Online,SMB,8,828.25,0.05
2025-06-23,3,Chile,Online,Enterprise,16,254.66,0.0
2025-06-04,3,Espana,Tienda,Consumer,1,269.79,0.0
2025-07-22,2,Peru,Tienda,Consumer,14,1494.85,0.03
2025-08-12,1,Estados Unidos,Online,Consumer,11,939.89,0.0
2025-07-23,4,Mexico,Online,Consumer,1,702.14,0.15
2025-09-17,3,Mexico,Tienda,Consumer,6,208.74,0.0
2025-04-14,4,Alemania,Tienda,Consumer,9,798.34,0.0
2025-07-07,4,Mexico,Tienda,Consumer,8,857.62,0.05
2025-11-05,1,Japon,Tienda,Consumer,19,1041.88,0.0
2025-01-21,3,Estados Unidos,Tienda,Enterprise,9,303.41,0.03
2025-11-29,4,Espana,Tienda,Consumer,7,528.04,0.0
2025-09-26,2,Chile,Online,Consumer,11,1272.65,0.05
2025-02-08,3,Estados Unidos,Online,Consumer,20,283.47,0.05
2025-11-13,1,Alemania,Tienda,Consumer,14,1030.18,0.05
2025-07-07,1,Alemania,Online,Enterprise,17,869.17,0.1
2025-01-09,3,Mexico,Tienda,Consumer,13,359.8,0.0
2025-10-04,1,Peru,Online,SMB,14,901.89,0.0
2025-07-20,3,Espana,Online,Consumer,5,385.36,0.2
2025-05-29,1,Estados Unidos,Tienda,Consumer,5,934.64,0.05
2025-09-30,1,India,Online,SMB,14,1054.04,0.15
2025-04-14,4,Japon,Online,Consumer,10,751.23,0.1
2025-09-05,1,Alemania,Tienda,SMB,2,921.47,0.0
2025-01-28,1,India,Online,Enterprise,6,824.15,0.0
2025-10-16,3,Espana,Online,Consumer,1,286.22,0.15
2025-07-29,4,Japon,Tienda,Enterprise,1,545.9,0.03
2025-10-25,2,India,Tienda,Consumer,3,1279.87,0.0
2025-06-29,4,Alemania,Online,SMB,12,514.41,0.15
2025-11-26,2,Japon,Tienda,Consumer,17,1243.93,0.0
2025-01-27,4,Alemania,Tienda,Enterprise,1,710.34,0.0
2025-09-25,4,Peru,Tienda,Enterprise,3,852.24,0.0
2025-10-03,4,Espana,Tienda,Enterprise,3,856.68,0.1
2025-04-27,2,Espana,Online,Consumer,2,1127.57,0.2
2025-06-28,4,Japon,Tienda,Consumer,3,863.39,0.05
2025-11-23,2,India,Online,Consumer,10,1021.41,0.15
2025-12-18,2,Mexico,Online,Consumer,4,1251.47,0.2
2025-08-01,4,Peru,Online,Consumer,15,555.98,0.15
2025-11-21,2,Alemania,Online,SMB,1,1138.28,0.0
2025-01-14,1,Alemania,Tienda,Enterprise,8,810.64,0.05
2025-12-05,2,Estados Unidos,Tienda,Enterprise,6,1437.42,0.0
2025-11-17,4,India,Online,Consumer,5,784.95,0.05
2025-07-22,4,Estados Unidos,Online,Consumer,9,745.21,0.2
2025-03-25,4,Estados Unidos,Online,Consumer,4,667.66,0.15
2025-10-16,3,Mexico,Tienda,Consumer,20,365.33,0.03
2025-05-09,2,Espana,Online,Consumer,11,1130.16,0.05
2025-10-21,2,Mexico,Tienda,Consumer,16,1037.65,0.03
2025-02-18,3,Japon,Tienda,SMB,4,294.25,0.0
2025-11-13,1,Alemania,Online,SMB,20,853.16,0.05
2025-03-17,4,Alemania,Tienda,SMB,1,793.16,0.05
2025-03-19,1,Estados Unidos,Online,Consumer,13,935.04,0.1
2025-06-05,2,Espana,Online,Consumer,2,1070.64,0.2
2025-09-14,1,Alemania,Tienda,Consumer,13,1017.75,0.03
2025-06-13,3,Espana,Online,Consumer,1,367.2,0.1
2025-12-06,2,Estados Unidos,Online,Consumer,5,1446.26,0.0
2025-03-13,3,Chile,Tienda,Consumer,20,216.7,0.1
2025-10-25,3,India,Tienda,Enterprise,11,353.93,0.05
2025-09-24,1,India,Tienda,Consumer,17,929.88,0.1
2025-03-04,3,India,Tienda,Consumer,15,380.52,0.05
2025-03-20,2,Espana,Tienda,Consumer,17,1161.43,0.0
2025-01-13,1,Espana,Tienda,Consumer,15,1031.97,0.03
2025-08-30,3,Peru,Online,Consumer,6,227.53,0.1
2025-10-05,4,Espana,Online,SMB,19,634.02,0.1
2025-04-30,1,Peru,Online,Enterprise,14,1064.68,0.05
2025-09-10,3,Chile,Tienda,Consumer,4,325.43,0.03
2025-02-03,2,Mexico,Tienda,Consumer,18,1111.3,0.0
2025-08-29,3,Estados Unidos,Tienda,Consumer,16,330.6,0.0
2025-12-20,1,Japon,Tienda,Consumer,1,1023.26,0.0
2025-04-20,2,India,Tienda,Consumer,13,1113.93,0.05
2025-03-26,3,Mexico,Online,Consumer,10,319.96,0.2
2025-04-16,1,Peru,Online,Consumer,15,886.94,0.1
2025-03-25,3,Espana,Online,Consumer,13,334.33,0.0
2025-12-01,1,Japon,Tienda,Consumer,2,815.43,0.03
2025-05-10,4,Peru,Online,SMB,8,697.98,0.1
2025-01-15,2,Espana,Online,Consumer,18,1385.95,0.1
2025-09-02,2,Japon,Tienda,Consumer,12,1418.43,0.0
2025-06-12,3,Alemania,Tienda,Consumer,18,354.9,0.1
2025-11-02,1,Espana,Tienda,Enterprise,5,940.95,0.03
2025-06-14,1,Alemania,Online,Consumer,15,941.97,0.05
2025-08-29,3,Chile,Online,Consumer,9,322.85,0.0
2025-02-03,4,Espana,Online,Consumer,18,624.2,0.2
2025-02-14,2,Mexico,Tienda,Consumer,18,1357.1,0.05
2025-12-19,2,Espana,Online,Enterprise,18,1201.96,0.15
2025-02-05,2,Chile,Tienda,Consumer,3,1173.24,0.1
2025-07-16,2,India,Tienda,Consumer,4,1244.15,0.1
2025-01-24,4,Peru,Tienda,Consumer,6,572.12,0.1
2025-10-30,3,India,Tienda,Enterprise,11,221.19,0.1
2025-09-26,1,India,Online,Consumer,14,800.95,0.0
2025-07-15,3,Mexico,Tienda,Consumer,20,301.5,0.03
2025-04-14,1,India,Online,Consumer,20,869.79,0.05
2025-07-03,2,India,Online,Consumer,18,1283.56,0.15
2025-06-20,4,Estados Unidos,Tienda,Enterprise,8,899.42,0.05
2025-08-14,1,India,Tienda,Consumer,20,873.7,0.05
2025-10-24,1,Estados Unidos,Online,Consumer,4,1092.05,0.0
2025-11-08,1,Alemania,Tienda,Consumer,16,1000.1,0.0
2025-07-18,4,Espana,Tienda,SMB,8,761.99,0.1
2025-10-21,1,Alemania,Tienda,SMB,12,874.24,0.05
2025-08-04,2,Estados Unidos,Online,Consumer,13,1050.54,0.0
2025-05-14,4,Chile,Tienda,Consumer,17,573.5,0.1
2025-08-20,4,Peru,Online,SMB,19,550.8,0.1
2025-05-27,2,Chile,Tienda,Consumer,11,1286.42,0.1
2025-11-19,1,India,Tienda,Consumer,13,982.4,0.03
2025-10-11,1,Chile,Tienda,Consumer,3,830.38,0.0
2025-05-18,4,Chile,Online,Enterprise,8,526.57,0.15
2025-03-17,3,Espana,Tienda,Consumer,13,299.18,0.03
2025-01-16,4,India,Tienda,Consumer,13,800.76,0.1
2025-02-18,4,Japon,Tienda,Consumer,13,604.5,0.0
2025-09-08,1,Estados Unidos,Online,SMB,1,814.46,0.15
2025-11-28,2,Chile,Tienda,SMB,16,1318.49,0.03
2025-08-27,1,Alemania,Tienda,Consumer,13,979.45,0.1
2025-06-17,4,Espana,Online,Consumer,17,629.94,0.1
2025-03-24,2,Estados Unidos,Online,SMB,5,1159.52,0.15
2025-12-27,2,India,Tienda,Consumer,2,1019.1,0.05
2025-05-28,1,Estados Unidos,Online,Consumer,18,999.07,0.0
2025-10-14,3,Espana,Online,SMB,8,320.17,0.0
2025-09-26,4,Mexico,Online,Consumer,15,552.75,0.1
2025-04-22,1,Chile,Online,Consumer,15,812.4,0.1
2025-09-30,2,Japon,Online,Consumer,4,1479.65,0.2
2025-08-24,3,Estados Unidos,Online,Consumer,12,285.2,0.1
2025-06-09,2,India,Tienda,Enterprise,12,1209.56,0.05
2025-12-03,4,Japon,Tienda,Consumer,15,637.23,0.03
2025-11-08,2,Espana,Tienda,SMB,4,1116.62,0.03
2025-01-13,2,India,Tienda,SMB,14,1195.24,0.0
2025-07-04,4,Estados Unidos,Online,Consumer,9,840.73,0.1
2025-05-28,2,Chile,Tienda,SMB,1,1057.39,0.03
2025-06-11,4,Alemania,Tienda,Consumer,1,584.18,0.03
2025-04-08,4,Espana,Online,Consumer,16,567.34,0.1
2025-06-11,3,Mexico,Tienda,SMB,4,285.16,0.1
2025-02-14,2,Peru,Online,Enterprise,12,1038.11,0.1
2025-06-11,3,Espana,Tienda,Consumer,19,315.96,0.1
2025-08-11,1,India,Online,Consumer,13,964.29,0.05
2025-11-20,4,Estados Unidos,Online,Enterprise,9,750.98,0.15
2025-11-20,2,Mexico,Tienda,SMB,3,1146.93,0.1
2025-08-07,1,Japon,Tienda,Consumer,3,891.2,0.0
2025-06-05,2,Alemania,Tienda,SMB,5,1292.6,0.0
2025-02-07,4,Peru,Tienda,Enterprise,1,654.45,0.0
2025-07-13,4,Mexico,Online,Consumer,7,695.63,0.0
2025-11-29,1,India,Online,Consumer,14,891.72,0.2
2025-09-27,4,India,Online,Enterprise,12,837.46,0.2
2025-10-20,3,India,Online,Consumer,19,341.69,0.1
2025-11-23,4,Mexico,Tienda,Enterprise,10,774.44,0.05
2025-10-30,2,Japon,Tienda,SMB,1,1268.69,0.05
2025-02-09,4,Peru,Online,SMB,1,850.96,0.05
2025-09-03,1,Chile,Online,Consumer,1,1041.39,0.0
2025-04-19,4,Mexico,Tienda,Consumer,17,741.87,0.0
2025-03-06,1,Alemania,Online,SMB,12,952.75,0.1
2025-02-21,1,Espana,Tienda,SMB,12,1026.28,0.0
2025-01-21,4,Japon,Online,Consumer,11,597.71,0.2
2025-07-10,2,Chile,Online,Consumer,17,1456.81,0.0
2025-11-13,2,Chile,Tienda,Consumer,15,1134.92,0.03
2025-11-22,3,Mexico,Online,Consumer,13,203.67,0.15
2025-08-13,2,Peru,Online,Consumer,7,1313.59,0.05
2025-04-07,2,Chile,Online,Consumer,12,1048.82,0.0
2025-04-04,1,Peru,Tienda,Consumer,10,943.39,0.05
2025-12-05,4,Espana,Tienda,Enterprise,12,586.28,0.1
2025-02-28,3,Peru,Online,SMB,3,236.63,0.1
2025-03-31,2,Peru,Online,Enterprise,11,1348.78,0.1
2025-11-27,4,India,Tienda,Consumer,8,582.86,0.05
2025-11-25,1,India,Online,Consumer,4,927.66,0.2
2025-08-27,2,Alemania,Tienda,Consumer,3,1208.03,0.1
2025-05-07,3,Chile,Online,Consumer,4,246.85,0.15
2025-05-17,4,Estados Unidos,Tienda,SMB,18,626.52,0.03
2025-01-01,4,Espana,Tienda,Consumer,5,650.24,0.03
2025-07-02,4,Peru,Online,Consumer,9,898.6,0.1
2025-04-17,2,Peru,Online,Enterprise,4,1075.76,0.2
2025-04-05,1,Mexico,Online,SMB,10,801.76,0.05
2025-03-02,1,Chile,Online,Consumer,13,1003.24,0.15
2025-03-20,2,Estados Unidos,Tienda,SMB,6,1347.62,0.1
2025-10-26,1,Mexico,Tienda,SMB,4,1063.82,0.0
2025-10-03,4,Peru,Tienda,SMB,6,741.12,0.03
2025-01-18,4,Chile,Tienda,Enterprise,1,827.66,0.1
2025-09-08,1,Alemania,Online,Enterprise,5,841.07,0.1
2025-06-23,2,Mexico,Online,SMB,5,1005.97,0.15
2025-11-28,4,Mexico,Online,Consumer,11,727.86,0.05
2025-07-10,2,Alemania,Tienda,Consumer,4,1371.62,0.03
2025-06-29,2,Espana,Online,Consumer,13,1282.87,0.05
2025-09-30,2,Alemania,Online,Enterprise,16,1474.73,0.15
2025-05-24,1,Estados Unidos,Tienda,Consumer,15,1050.89,0.1
2025-01-24,2,Mexico,Online,Consumer,20,1319.27,0.05
2025-01-27,2,Chile,Tienda,Enterprise,4,1269.78,0.0
2025-05-28,1,Espana,Tienda,Consumer,3,1017.67,0.03
2025-04-09,1,Estados Unidos,Tienda,Consumer,16,876.57,0.1
2025-10-23,1,Alemania,Tienda,Consumer,5,902.07,0.05
2025-07-23,2,Espana,Online,Consumer,2,1179.48,0.0
2025-05-21,1,Estados Unidos,Online,Consumer,18,848.28,0.2
2025-04-08,4,Espana,Tienda,Consumer,17,576.48,0.03
2025-01-06,3,Japon,Tienda,Consumer,14,226.0,0.1
2025-04-28,3,Estados Unidos,Tienda,Consumer,20,324.89,0.03
2025-03-28,3,Alemania,Tienda,Consumer,18,311.7,0.05
2025-08-17,4,Mexico,Online,Consumer,17,632.46,0.15
2025-05-12,1,Japon,Tienda,SMB,17,1065.89,0.0
2025-04-28,3,Espana,Tienda,Consumer,18,220.01,0.03
2025-12-03,4,Mexico,Online,SMB,19,587.73,0.1
2025-07-18,2,Japon,Tienda,SMB,6,1194.54,0.03
2025-02-21,4,Espana,Online,Enterprise,7,742.41,0.2
2025-10-27,1,Peru,Online,SMB,5,862.81,0.05
2025-11-03,2,Alemania,Tienda,Consumer,13,1390.0,0.0
2025-12-29,2,Peru,Tienda,Consumer,8,1098.15,0.03
2025-12-08,2,Alemania,Tienda,Consumer,7,1033.31,0.03
2025-01-14,3,Peru,Online,Consumer,5,337.55,0.05
2025-01-13,1,Estados Unidos,Tienda,Consumer,17,838.29,0.0
2025-04-04,3,Mexico,Online,Consumer,10,200.76,0.15
2025-10-04,2,Estados Unidos,Tienda,Enterprise,7,1399.1,0.0
2025-07-24,4,Peru,Tienda,Consumer,8,706.07,0.03
2025-03-19,2,Chile,Tienda,Enterprise,5,1191.43,0.1
2025-03-16,4,India,Online,SMB,2,588.7,0.2
2025-05-04,3,India,Online,Consumer,13,391.74,0.2
2025-06-21,4,Japon,Tienda,Consumer,5,580.69,0.03
2025-09-30,4,India,Online,Consumer,14,590.36,0.15
2025-10-19,4,Mexico,Tienda,Consumer,6,725.46,0.03
2025-12-03,2,Japon,Tienda,Consumer,18,1333.79,0.05
2025-12-18,1,Mexico,Tienda,Consumer,10,988.98,0.1
2025-07-26,1,India,Online,Consumer,4,1078.64,0.2
2025-02-28,1,Mexico,Online,SMB,17,928.19,0.2
2025-07-01,3,Japon,Tienda,Consumer,20,363.96,0.05
2025-10-27,2,Peru,Online,Consumer,13,1313.95,0.15
2025-06-23,1,India,Online,SMB,5,905.35,0.15
2025-07-20,3,Estados Unidos,Online,Enterprise,6,373.33,0.0
2025-04-14,3,Chile,Online,Consumer,11,397.55,0.2
2025-09-17,3,Estados Unidos,Online,Enterprise,3,254.88,0.1
2025-06-07,4,Espana,Tienda,Consumer,11,838.67,0.05
2025-01-02,4,Peru,Tienda,Enterprise,6,890.14,0.0
2025-05-21,3,Espana,Online,SMB,9,261.02,0.05
2025-03-21,4,Mexico,Tienda,Consumer,18,784.09,0.05
2025-07-16,2,India,Online,Consumer,12,1369.1,0.05
2025-09-26,3,Chile,Online,Enterprise,1,384.02,0.2
2025-10-08,2,Japon,Online,Consumer,20,1067.12,0.0
2025-09-05,2,Japon,Online,Consumer,2,1351.89,0.05
2025-09-23,3,Espana,Tienda,SMB,4,239.87,0.05
2025-02-08,2,Estados Unidos,Online,Consumer,12,1279.0,0.05
2025-10-18,1,India,Online,Consumer,1,986.49,0.05
2025-09-26,2,Japon,Online,Consumer,6,1467.69,0.15
2025-09-27,1,Mexico,Online,Consumer,12,801.19,0.2
2025-06-03,1,India,Online,Consumer,1,834.2,0.15
2025-12-07,2,India,Online,Consumer,18,1251.23,0.2
2025-11-19,4,India,Online,SMB,18,886.14,0.05
2025-12-31,1,Japon,Tienda,Consumer,2,996.49,0.05
2025-05-20,3,Estados Unidos,Online,Consumer,19,383.24,0.0
2025-08-31,1,Peru,Tienda,SMB,11,1007.91,0.03
2025-06-20,2,Alemania,Tienda,Consumer,12,1449.4,0.1
2025-01-06,2,Japon,Tienda,Consumer,20,1077.27,0.03
2025-09-03,1,Estados Unidos,Tienda,Consumer,20,833.12,0.05
2025-09-14,1,Alemania,Tienda,Consumer,3,833.52,0.0
2025-03-20,1,Estados Unidos,Online,Consumer,10,1029.37,0.05
2025-08-03,3,Mexico,Online,SMB,13,326.86,0.0
2025-11-18,3,Alemania,Tienda,Enterprise,18,263.37,0.03
2025-03-27,4,Chile,Tienda,Consumer,10,536.34,0.05
2025-10-29,4,Chile,Tienda,SMB,11,692.09,0.05
2025-12-30,3,India,Online,Enterprise,9,380.67,0.1
2025-02-13,3,Japon,Tienda,Consumer,13,314.97,0.0
2025-05-06,1,Alemania,Online,SMB,12,930.75,0.2
2025-07-23,4,Japon,Tienda,Consumer,2,773.62,0.03
2025-03-04,4,Japon,Online,Enterprise,4,782.05,0.0
2025-07-05,3,India,Online,Consumer,11,209.25,0.15
2025-07-16,2,India,Online,Consumer,10,1214.31,0.1
2025-12-14,2,Peru,Tienda,Consumer,14,1142.08,0.0
2025-08-14,3,Mexico,Tienda,SMB,7,229.35,0.0
2025-07-07,4,Peru,Online,SMB,3,598.95,0.1
2025-05-10,4,Alemania,Tienda,Consumer,12,712.54,0.1
2025-10-29,2,Chile,Tienda,Consumer,5,1343.17,0.05
2025-12-23,3,Japon,Tienda,Consumer,11,379.76,0.0
2025-12-19,3,Alemania,Tienda,Consumer,10,374.88,0.03
2025-11-26,1,Estados Unidos,Tienda,Enterprise,14,1068.35,0.1
2025-09-22,3,Japon,Online,Consumer,1,206.62,0.05
2025-01-19,2,India,Online,Consumer,20,1201.88,0.15
2025-03-20,4,Alemania,Tienda,SMB,3,520.21,0.03
2025-01-11,3,Estados Unidos,Online,SMB,6,381.31,0.1
2025-09-14,4,Mexico,Online,Consumer,19,771.42,0.1
2025-11-06,2,Japon,Tienda,Consumer,3,1257.86,0.05
2025-06-07,1,Espana,Tienda,Enterprise,2,923.75,0.05
2025-02-12,4,Mexico,Online,Consumer,6,618.02,0.2
2025-07-17,3,Peru,Tienda,SMB,9,250.2,0.0
2025-03-28,3,Alemania,Tienda,Consumer,1,263.13,0.0
2025-04-03,3,Espana,Tienda,Consumer,12,205.22,0.0
2025-02-04,1,Espana,Online,SMB,3,865.71,0.05
2025-07-07,4,India,Tienda,Consumer,12,819.25,0.0
2025-07-26,3,India,Online,Consumer,18,345.28,0.15
2025-04-20,1,Chile,Online,Enterprise,2,1059.86,0.2
2025-01-03,1,Mexico,Tienda,Consumer,3,982.61,0.1
2025-03-20,4,Mexico,Online,SMB,14,744.26,0.05
2025-04-09,3,Japon,Tienda,Consumer,2,372.45,0.05
2025-07-01,3,India,Online,Consumer,7,326.53,0.1
2025-09-06,3,Espana,Tienda,SMB,20,383.16,0.1
2025-09-07,2,Chile,Online,Consumer,16,1249.62,0.15
2025-08-15,2,Estados Unidos,Tienda,Consumer,2,1437.02,0.0
2025-02-23,2,Chile,Online,Consumer,18,1184.82,0.1
2025-08-23,1,Espana,Tienda,Consumer,16,949.03,0.0
2025-10-31,1,Alemania,Tienda,Enterprise,8,939.48,0.03
2025-05-04,3,Peru,Tienda,Consumer,14,302.55,0.05
2025-03-24,4,Alemania,Online,Consumer,8,707.62,0.2
2025-07-02,2,Mexico,Tienda,Consumer,4,1395.12,0.03
2025-09-15,4,Chile,Tienda,Enterprise,13,658.05,0.03
2025-06-16,2,Japon,Tienda,SMB,16,1201.83,0.05
2025-11-11,2,Alemania,Online,SMB,1,1239.7,0.05
2025-01-23,4,Espana,Tienda,SMB,3,882.98,0.1
2025-07-07,1,Espana,Online,SMB,10,822.14,0.15
2025-11-19,4,Chile,Tienda,Consumer,2,576.78,0.05
2025-05-13,1,Peru,Tienda,SMB,14,901.12,0.1
2025-01-15,1,Estados Unidos,Online,Enterprise,6,1036.47,0.05
2025-04-16,4,Japon,Tienda,SMB,1,753.03,0.05
2025-07-04,4,Espana,Online,Enterprise,2,652.31,0.2
2025-11-26,2,Estados Unidos,Online,Consumer,15,1350.82,0.1
2025-11-13,3,Chile,Online,Consumer,8,386.13,0.05
2025-09-05,2,Japon,Online,Consumer,17,1296.77,0.15
2025-11-17,2,Japon,Online,Consumer,18,1162.35,0.1
2025-04-17,4,Mexico,Online,SMB,6,543.76,0.1
2025-05-27,3,Espana,Tienda,Consumer,18,214.67,0.1
2025-03-09,2,India,Tienda,SMB,11,1126.79,0.0
2025-06-12,4,Peru,Online,Enterprise,18,573.41,0.1
2025-08-15,1,Chile,Online,Consumer,8,1054.58,0.05
2025-04-10,1,India,Online,Consumer,7,944.96,0.05
2025-07-08,4,Espana,Online,Consumer,15,631.03,0.0
2025-09-29,3,Espana,Tienda,SMB,16,228.7,0.03
2025-04-03,1,India,Online,Consumer,4,929.15,0.2
2025-12-19,4,Mexico,Online,Consumer,15,600.77,0.2
2025-07-06,1,Japon,Tienda,SMB,11,968.97,0.03
2025-11-11,4,Peru,Tienda,Consumer,6,605.79,0.1
2025-11-11,1,Alemania,Online,SMB,11,1050.33,0.05
2025-07-04,2,India,Tienda,Consumer,18,1168.21,0.05
2025-06-16,3,Japon,Tienda,Consumer,7,316.95,0.0
2025-09-27,4,Estados Unidos,Online,Consumer,8,652.57,0.15
2025-03-21,3,Chile,Tienda,Consumer,8,288.01,0.0
2025-05-13,1,Mexico,Online,Consumer,13,1047.89,0.2
2025-12-28,2,Alemania,Online,Consumer,10,1050.86,0.05
2025-11-20,2,Alemania,Online,Enterprise,14,1163.34,0.15
2025-02-16,2,Peru,Tienda,Consumer,1,1075.01,0.0
2025-04-11,1,Peru,Tienda,SMB,17,979.12,0.05
2025-09-30,2,Espana,Online,Consumer,18,1082.36,0.1
2025-11-06,1,Espana,Tienda,SMB,8,1085.64,0.0
2025-04-01,2,Peru,Online,Consumer,10,1441.68,0.05
2025-06-30,3,Espana,Tienda,Consumer,7,261.56,0.0
2025-05-06,1,Japon,Tienda,Consumer,18,903.72,0.05
2025-05-10,3,Alemania,Online,SMB,14,384.78,0.2
2025-11-17,4,Japon,Online,Consumer,8,657.05,0.15
2025-12-27,3,Espana,Online,Consumer,13,363.04,0.05
2025-12-02,3,Peru,Tienda,Enterprise,17,301.84,0.0
2025-01-17,2,Espana,Tienda,Enterprise,13,1346.72,0.03
2025-04-08,4,Alemania,Online,Consumer,4,649.87,0.0
2025-06-07,2,Japon,Tienda,Enterprise,12,1075.94,0.05
2025-04-28,2,Japon,Online,SMB,2,1306.4,0.05
2025-01-07,2,Estados Unidos,Tienda,SMB,7,1038.2,0.03
2025-07-07,2,Espana,Online,Consumer,19,1454.57,0.2
2025-02-05,4,Mexico,Tienda,SMB,6,762.9,0.03
2025-08-26,1,Mexico,Tienda,Consumer,3,903.93,0.05
2025-10-09,2,India,Tienda,SMB,4,1071.41,0.05
2025-11-14,2,Mexico,Online,SMB,9,1159.72,0.15
2025-12-30,3,Alemania,Online,Consumer,11,278.97,0.1
2025-01-27,4,Mexico,Online,SMB,7,546.61,0.2
2025-02-01,3,Mexico,Tienda,SMB,9,373.89,0.05
2025-09-06,1,Peru,Online,Consumer,4,1075.81,0.2
2025-02-15,4,Peru,Tienda,Consumer,20,868.55,0.1
2025-05-17,3,India,Online,Consumer,9,255.45,0.0
2025-01-01,2,India,Online,Consumer,18,1109.99,0.1
2025-09-21,4,Chile,Online,Consumer,8,630.05,0.2
2025-09-27,2,Peru,Tienda,Consumer,10,1418.82,0.0
2025-09-17,1,Mexico,Tienda,Consumer,16,981.12,0.1
2025-07-14,2,Mexico,Tienda,Consumer,16,1467.49,0.0
2025-09-18,1,Estados Unidos,Tienda,Enterprise,4,821.36,0.05
2025-03-11,3,Peru,Online,Consumer,2,299.7,0.05
2025-06-15,1,India,Tienda,Consumer,2,1035.72,0.05
2025-03-13,1,Espana,Tienda,SMB,14,963.41,0.1
2025-11-12,2,Alemania,Tienda,Consumer,16,1394.99,0.05
2025-08-28,3,Japon,Online,Consumer,18,262.05,0.15
2025-08-06,1,Alemania,Online,Consumer,7,802.6,0.05
2025-10-01,4,Japon,Tienda,Enterprise,18,780.54,0.05
2025-10-04,2,Estados Unidos,Tienda,SMB,3,1331.42,0.0
2025-07-19,3,Espana,Tienda,Consumer,8,248.94,0.03
2025-05-04,1,Peru,Online,Consumer,1,912.62,0.2
2025-11-05,2,Peru,Tienda,Consumer,2,1373.93,0.1
2025-08-14,1,Mexico,Online,Consumer,10,930.79,0.1
2025-12-14,1,Alemania,Online,Enterprise,3,977.34,0.1
2025-09-09,2,Estados Unidos,Tienda,Consumer,7,1130.31,0.03
2025-05-18,1,Mexico,Online,SMB,2,1022.83,0.0
